id,id_ucenik,datum,cas,status
8349,204,2021-04-28,3,оправдан
8350,204,2021-04-28,4,оправдан
8351,204,2021-04-28,5,оправдан
8352,204,2021-04-28,6,оправдан
8353,101,2021-04-28,1,оправдан
8354,101,2021-04-28,2,оправдан
8355,101,2021-04-28,3,оправдан
8356,101,2021-04-28,4,оправдан
8357,101,2021-04-28,5,оправдан
8358,101,2021-04-28,6,оправдан
8359,225,2021-04-28,1,оправдан
8360,225,2021-04-28,2,оправдан
8361,225,2021-04-28,3,оправдан
8362,225,2021-04-28,4,оправдан
8363,225,2021-04-28,5,оправдан
8364,225,2021-04-28,6,оправдан
8365,93,2021-04-28,1,оправдан
8366,93,2021-04-28,2,оправдан
8367,93,2021-04-28,3,оправдан
8368,93,2021-04-28,4,оправдан
8369,93,2021-04-28,5,оправдан
8370,93,2021-04-28,6,оправдан
8371,139,2021-04-28,1,оправдан
8372,139,2021-04-28,2,оправдан
8373,139,2021-04-28,3,оправдан
8374,139,2021-04-28,4,оправдан
8375,139,2021-04-28,5,оправдан
8376,139,2021-04-28,6,оправдан
8377,307,2021-04-28,1,оправдан
8378,307,2021-04-28,2,оправдан
8379,307,2021-04-28,3,оправдан
8380,307,2021-04-28,4,оправдан
8381,307,2021-04-28,5,оправдан
8382,307,2021-04-28,6,оправдан
8383,89,2021-04-29,1,оправдан
8384,89,2021-04-29,2,оправдан
8385,89,2021-04-29,3,оправдан
8386,89,2021-04-29,4,оправдан
8387,89,2021-04-29,5,оправдан
8388,89,2021-04-29,6,оправдан
8389,89,2021-04-29,7,оправдан
8390,64,2021-04-29,1,оправдан
8391,64,2021-04-29,2,оправдан
8392,64,2021-04-29,3,оправдан
8393,64,2021-04-29,4,оправдан
8394,64,2021-04-29,5,оправдан
8395,64,2021-04-29,6,оправдан
8396,64,2021-04-29,7,оправдан
8397,216,2021-04-29,1,оправдан
8398,216,2021-04-29,2,оправдан
8399,216,2021-04-29,3,оправдан
8400,216,2021-04-29,4,оправдан
8401,216,2021-04-29,5,оправдан
8402,216,2021-04-29,6,оправдан
8403,216,2021-04-29,7,оправдан
8404,219,2021-04-29,1,оправдан
8405,219,2021-04-29,2,оправдан
8406,219,2021-04-29,3,оправдан
8407,219,2021-04-29,4,оправдан
8408,219,2021-04-29,5,оправдан
8409,219,2021-04-29,6,оправдан
8410,219,2021-04-29,7,оправдан
8411,86,2021-04-29,1,оправдан
8412,86,2021-04-29,2,оправдан
8413,86,2021-04-29,3,оправдан
8414,86,2021-04-29,4,оправдан
8415,86,2021-04-29,5,оправдан
8416,86,2021-04-29,6,оправдан
8417,86,2021-04-29,7,оправдан
8418,113,2021-04-29,1,оправдан
8419,113,2021-04-29,2,оправдан
8420,113,2021-04-29,3,оправдан
8421,113,2021-04-29,4,оправдан
8422,113,2021-04-29,5,оправдан
8423,113,2021-04-29,6,оправдан
8424,113,2021-04-29,7,оправдан
8425,306,2021-04-29,1,оправдан
8426,306,2021-04-29,2,оправдан
8427,306,2021-04-29,3,оправдан
8428,306,2021-04-29,4,оправдан
8429,306,2021-04-29,5,оправдан
8430,306,2021-04-29,6,оправдан
8431,306,2021-04-29,7,оправдан
8432,319,2021-04-30,1,оправдан
8433,319,2021-04-30,2,оправдан
8434,319,2021-04-30,3,оправдан
8435,319,2021-04-30,4,оправдан
8436,319,2021-04-30,5,оправдан
8437,319,2021-04-30,6,оправдан
8438,6,2021-04-30,1,оправдан
8439,6,2021-04-30,2,оправдан
8440,6,2021-04-30,3,оправдан
8441,6,2021-04-30,4,оправдан
8442,6,2021-04-30,5,оправдан
8443,6,2021-04-30,6,оправдан
8444,330,2021-04-30,1,оправдан
8445,330,2021-04-30,2,оправдан
8446,330,2021-04-30,3,оправдан
8447,330,2021-04-30,4,оправдан
8448,330,2021-04-30,5,оправдан
8449,330,2021-04-30,6,оправдан
8450,267,2021-04-30,1,оправдан
8451,267,2021-04-30,2,оправдан
8452,267,2021-04-30,3,оправдан
8453,267,2021-04-30,4,оправдан
8454,267,2021-04-30,5,оправдан
8455,267,2021-04-30,6,оправдан
8456,344,2021-04-30,1,оправдан
8457,344,2021-04-30,2,оправдан
8458,344,2021-04-30,3,оправдан
8459,344,2021-04-30,4,оправдан
8460,344,2021-04-30,5,оправдан
8461,344,2021-04-30,6,оправдан
8462,166,2021-04-30,1,оправдан
8463,166,2021-04-30,2,оправдан
8464,166,2021-04-30,3,оправдан
8465,166,2021-04-30,4,оправдан
8466,166,2021-04-30,5,оправдан
8467,166,2021-04-30,6,оправдан
8468,318,2021-04-30,1,оправдан
8469,318,2021-04-30,2,оправдан
8470,318,2021-04-30,3,оправдан
8471,318,2021-04-30,4,оправдан
8472,318,2021-04-30,5,оправдан
8473,318,2021-04-30,6,оправдан
8474,115,2021-05-03,1,оправдан
8475,115,2021-05-03,2,оправдан
8476,115,2021-05-03,3,оправдан
8477,115,2021-05-03,4,оправдан
8478,115,2021-05-03,5,оправдан
8479,115,2021-05-03,6,оправдан
8480,90,2021-05-03,1,оправдан
8481,90,2021-05-03,2,оправдан
8482,90,2021-05-03,3,оправдан
8483,90,2021-05-03,4,оправдан
8484,90,2021-05-03,5,оправдан
8485,90,2021-05-03,6,оправдан
8486,203,2021-05-03,1,оправдан
8487,203,2021-05-03,2,оправдан
8488,203,2021-05-03,3,оправдан
8489,203,2021-05-03,4,оправдан
8490,203,2021-05-03,5,оправдан
8491,203,2021-05-03,6,оправдан
8492,77,2021-05-03,1,оправдан
8493,77,2021-05-03,2,оправдан
8494,77,2021-05-03,3,оправдан
8495,77,2021-05-03,4,оправдан
8496,77,2021-05-03,5,оправдан
8497,77,2021-05-03,6,оправдан
8498,95,2021-05-03,1,оправдан
8499,95,2021-05-03,2,оправдан
8500,95,2021-05-03,3,оправдан
8501,95,2021-05-03,4,оправдан
8502,95,2021-05-03,5,оправдан
8503,95,2021-05-03,6,оправдан
8504,35,2021-05-03,1,оправдан
8505,35,2021-05-03,2,оправдан
8506,35,2021-05-03,3,оправдан
8507,35,2021-05-03,4,оправдан
8508,35,2021-05-03,5,оправдан
8509,35,2021-05-03,6,оправдан
8510,223,2021-05-03,1,оправдан
8511,223,2021-05-03,2,оправдан
8512,223,2021-05-03,3,оправдан
8513,223,2021-05-03,4,оправдан
8514,223,2021-05-03,5,оправдан
8515,223,2021-05-03,6,оправдан
8516,258,2021-05-04,1,оправдан
8517,258,2021-05-04,2,оправдан
8518,258,2021-05-04,3,оправдан
8519,258,2021-05-04,4,оправдан
8520,258,2021-05-04,5,оправдан
8521,258,2021-05-04,6,оправдан
8522,258,2021-05-04,7,оправдан
8523,234,2021-05-04,1,оправдан
8524,234,2021-05-04,2,оправдан
8525,234,2021-05-04,3,оправдан
8526,234,2021-05-04,4,оправдан
8527,234,2021-05-04,5,оправдан
8528,234,2021-05-04,6,оправдан
8529,234,2021-05-04,7,оправдан
8530,285,2021-05-04,1,оправдан
8531,285,2021-05-04,2,оправдан
8532,285,2021-05-04,3,оправдан
8533,285,2021-05-04,4,оправдан
8534,285,2021-05-04,5,оправдан
8535,285,2021-05-04,6,оправдан
8536,285,2021-05-04,7,оправдан
8537,132,2021-05-04,1,оправдан
8538,132,2021-05-04,2,оправдан
8539,132,2021-05-04,3,оправдан
8540,132,2021-05-04,4,оправдан
8541,132,2021-05-04,5,оправдан
8542,132,2021-05-04,6,оправдан
8543,132,2021-05-04,7,оправдан
8544,295,2021-05-04,1,оправдан
8545,295,2021-05-04,2,оправдан
8546,295,2021-05-04,3,оправдан
8547,295,2021-05-04,4,оправдан
8548,295,2021-05-04,5,оправдан
8549,295,2021-05-04,6,оправдан
8550,295,2021-05-04,7,оправдан
8551,92,2021-05-04,1,оправдан
8552,92,2021-05-04,2,оправдан
8553,92,2021-05-04,3,оправдан
8554,92,2021-05-04,4,оправдан
8555,92,2021-05-04,5,оправдан
8556,92,2021-05-04,6,оправдан
8557,92,2021-05-04,7,оправдан
8558,198,2021-05-04,1,оправдан
8559,198,2021-05-04,2,оправдан
8560,198,2021-05-04,3,оправдан
8561,198,2021-05-04,4,оправдан
8562,198,2021-05-04,5,оправдан
8563,198,2021-05-04,6,оправдан
8564,198,2021-05-04,7,оправдан
8565,22,2021-05-04,1,оправдан
8566,22,2021-05-04,2,оправдан
8567,22,2021-05-04,3,оправдан
8568,22,2021-05-04,4,оправдан
8569,22,2021-05-04,5,оправдан
8570,22,2021-05-04,6,оправдан
8571,22,2021-05-04,7,оправдан
8572,24,2021-05-04,1,оправдан
8573,24,2021-05-04,2,оправдан
8574,24,2021-05-04,3,оправдан
8575,24,2021-05-04,4,оправдан
8576,24,2021-05-04,5,оправдан
8577,24,2021-05-04,6,оправдан
8578,24,2021-05-04,7,оправдан
8579,125,2021-05-05,1,оправдан
8580,125,2021-05-05,2,оправдан
8581,125,2021-05-05,3,оправдан
8582,125,2021-05-05,4,оправдан
8583,125,2021-05-05,5,оправдан
8584,125,2021-05-05,6,оправдан
8585,125,2021-05-05,7,оправдан
8586,121,2021-05-05,1,оправдан
8587,121,2021-05-05,2,оправдан
8588,121,2021-05-05,3,оправдан
8589,121,2021-05-05,4,оправдан
8590,121,2021-05-05,5,оправдан
8591,121,2021-05-05,6,оправдан
8592,121,2021-05-05,7,оправдан
8593,67,2021-05-05,1,оправдан
8594,67,2021-05-05,2,оправдан
8595,67,2021-05-05,3,оправдан
8596,67,2021-05-05,4,оправдан
8597,67,2021-05-05,5,оправдан
8598,67,2021-05-05,6,оправдан
8599,67,2021-05-05,7,оправдан
8600,77,2021-05-05,1,оправдан
8601,77,2021-05-05,2,оправдан
8602,77,2021-05-05,3,оправдан
8603,77,2021-05-05,4,оправдан
8604,77,2021-05-05,5,оправдан
8605,77,2021-05-05,6,оправдан
8606,77,2021-05-05,7,оправдан
8607,281,2021-05-05,1,оправдан
8608,281,2021-05-05,2,оправдан
8609,281,2021-05-05,3,оправдан
8610,281,2021-05-05,4,оправдан
8611,281,2021-05-05,5,оправдан
8612,281,2021-05-05,6,оправдан
8613,281,2021-05-05,7,оправдан
8614,179,2021-05-06,1,оправдан
8615,179,2021-05-06,2,оправдан
8616,179,2021-05-06,3,оправдан
8617,179,2021-05-06,4,оправдан
8618,179,2021-05-06,5,оправдан
8619,179,2021-05-06,6,оправдан
8620,179,2021-05-06,7,оправдан
8621,80,2021-05-06,1,оправдан
8622,80,2021-05-06,2,оправдан
8623,80,2021-05-06,3,оправдан
8624,80,2021-05-06,4,оправдан
8625,80,2021-05-06,5,оправдан
8626,80,2021-05-06,6,оправдан
8627,80,2021-05-06,7,оправдан
8628,110,2021-05-06,1,оправдан
8629,110,2021-05-06,2,оправдан
8630,110,2021-05-06,3,оправдан
8631,110,2021-05-06,4,оправдан
8632,110,2021-05-06,5,оправдан
8633,110,2021-05-06,6,оправдан
8634,110,2021-05-06,7,оправдан
8635,343,2021-05-06,1,оправдан
8636,343,2021-05-06,2,оправдан
8637,343,2021-05-06,3,оправдан
8638,343,2021-05-06,4,оправдан
8639,343,2021-05-06,5,оправдан
8640,343,2021-05-06,6,оправдан
8641,343,2021-05-06,7,оправдан
8642,94,2021-05-06,1,оправдан
8643,94,2021-05-06,2,оправдан
8644,94,2021-05-06,3,оправдан
8645,94,2021-05-06,4,оправдан
8646,94,2021-05-06,5,оправдан
8647,94,2021-05-06,6,оправдан
8648,94,2021-05-06,7,оправдан
8649,294,2021-05-06,1,оправдан
8650,294,2021-05-06,2,оправдан
8651,294,2021-05-06,3,оправдан
8652,294,2021-05-06,4,оправдан
8653,294,2021-05-06,5,оправдан
8654,294,2021-05-06,6,оправдан
8655,294,2021-05-06,7,оправдан
8656,97,2021-05-07,1,оправдан
8657,97,2021-05-07,2,оправдан
8658,97,2021-05-07,3,оправдан
8659,97,2021-05-07,4,оправдан
8660,97,2021-05-07,5,оправдан
8661,97,2021-05-07,6,оправдан
8662,81,2021-05-07,1,оправдан
8663,81,2021-05-07,2,оправдан
8664,81,2021-05-07,3,оправдан
8665,81,2021-05-07,4,оправдан
8666,81,2021-05-07,5,оправдан
8667,81,2021-05-07,6,оправдан
8668,36,2021-05-07,1,оправдан
8669,36,2021-05-07,2,оправдан
8670,36,2021-05-07,3,оправдан
8671,36,2021-05-07,4,оправдан
8672,36,2021-05-07,5,оправдан
8673,36,2021-05-07,6,оправдан
8674,254,2021-05-07,1,оправдан
8675,254,2021-05-07,2,оправдан
8676,254,2021-05-07,3,оправдан
8677,254,2021-05-07,4,оправдан
8678,254,2021-05-07,5,оправдан
8679,254,2021-05-07,6,оправдан
8680,83,2021-05-07,1,оправдан
8681,83,2021-05-07,2,оправдан
8682,83,2021-05-07,3,оправдан
8683,83,2021-05-07,4,оправдан
8684,83,2021-05-07,5,оправдан
8685,83,2021-05-07,6,оправдан
8686,319,2021-05-07,1,оправдан
8687,319,2021-05-07,2,оправдан
8688,319,2021-05-07,3,оправдан
8689,319,2021-05-07,4,оправдан
8690,319,2021-05-07,5,оправдан
8691,319,2021-05-07,6,оправдан
8692,250,2021-05-07,1,оправдан
8693,250,2021-05-07,2,оправдан
8694,250,2021-05-07,3,оправдан
8695,250,2021-05-07,4,оправдан
8696,250,2021-05-07,5,оправдан
8697,250,2021-05-07,6,оправдан
8698,123,2021-05-07,1,оправдан
8699,123,2021-05-07,2,оправдан
8700,123,2021-05-07,3,оправдан
8701,123,2021-05-07,4,оправдан
8702,123,2021-05-07,5,оправдан
8703,123,2021-05-07,6,оправдан
8704,4,2021-05-07,1,оправдан
8705,4,2021-05-07,2,оправдан
8706,4,2021-05-07,3,оправдан
8707,4,2021-05-07,4,оправдан
8708,4,2021-05-07,5,оправдан
8709,4,2021-05-07,6,оправдан
8710,124,2021-05-07,1,оправдан
8711,124,2021-05-07,2,оправдан
8712,124,2021-05-07,3,оправдан
8713,124,2021-05-07,4,оправдан
8714,124,2021-05-07,5,оправдан
8715,124,2021-05-07,6,оправдан
8716,210,2021-05-10,1,оправдан
8717,210,2021-05-10,2,оправдан
8718,210,2021-05-10,3,оправдан
8719,210,2021-05-10,4,оправдан
8720,210,2021-05-10,5,оправдан
8721,210,2021-05-10,6,оправдан
8722,212,2021-05-10,1,оправдан
8723,212,2021-05-10,2,оправдан
8724,212,2021-05-10,3,оправдан
8725,212,2021-05-10,4,оправдан
8726,212,2021-05-10,5,оправдан
8727,212,2021-05-10,6,оправдан
8728,221,2021-05-10,1,оправдан
8729,221,2021-05-10,2,оправдан
8730,221,2021-05-10,3,оправдан
8731,221,2021-05-10,4,оправдан
8732,221,2021-05-10,5,оправдан
8733,221,2021-05-10,6,оправдан
8734,141,2021-05-10,1,оправдан
8735,141,2021-05-10,2,оправдан
8736,141,2021-05-10,3,оправдан
8737,141,2021-05-10,4,оправдан
8738,141,2021-05-10,5,оправдан
8739,141,2021-05-10,6,оправдан
8740,274,2021-05-10,1,оправдан
8741,274,2021-05-10,2,оправдан
8742,274,2021-05-10,3,оправдан
8743,274,2021-05-10,4,оправдан
8744,274,2021-05-10,5,оправдан
8745,274,2021-05-10,6,оправдан
8746,200,2021-05-10,1,оправдан
8747,200,2021-05-10,2,оправдан
8748,200,2021-05-10,3,оправдан
8749,200,2021-05-10,4,оправдан
8750,200,2021-05-10,5,оправдан
8751,200,2021-05-10,6,оправдан
8752,338,2021-05-10,1,оправдан
8753,338,2021-05-10,2,оправдан
8754,338,2021-05-10,3,оправдан
8755,338,2021-05-10,4,оправдан
8756,338,2021-05-10,5,оправдан
8757,338,2021-05-10,6,оправдан
8758,281,2021-05-11,1,оправдан
8759,281,2021-05-11,2,оправдан
8760,281,2021-05-11,3,оправдан
8761,281,2021-05-11,4,оправдан
8762,281,2021-05-11,5,оправдан
8763,281,2021-05-11,6,оправдан
8764,20,2021-05-11,1,оправдан
8765,20,2021-05-11,2,оправдан
8766,20,2021-05-11,3,оправдан
8767,20,2021-05-11,4,оправдан
8768,20,2021-05-11,5,оправдан
8769,20,2021-05-11,6,оправдан
8770,225,2021-05-11,1,оправдан
8771,225,2021-05-11,2,оправдан
8772,225,2021-05-11,3,оправдан
8773,225,2021-05-11,4,оправдан
8774,225,2021-05-11,5,оправдан
8775,225,2021-05-11,6,оправдан
8776,166,2021-05-11,1,оправдан
8777,166,2021-05-11,2,оправдан
8778,166,2021-05-11,3,оправдан
8779,166,2021-05-11,4,оправдан
8780,166,2021-05-11,5,оправдан
8781,166,2021-05-11,6,оправдан
8782,338,2021-05-11,1,оправдан
8783,338,2021-05-11,2,оправдан
8784,338,2021-05-11,3,оправдан
8785,338,2021-05-11,4,оправдан
8786,338,2021-05-11,5,оправдан
8787,338,2021-05-11,6,оправдан
8788,198,2021-05-11,1,оправдан
8789,198,2021-05-11,2,оправдан
8790,198,2021-05-11,3,оправдан
8791,198,2021-05-11,4,оправдан
8792,198,2021-05-11,5,оправдан
8793,198,2021-05-11,6,оправдан
8794,84,2021-05-11,1,оправдан
8795,84,2021-05-11,2,оправдан
8796,84,2021-05-11,3,оправдан
8797,84,2021-05-11,4,оправдан
8798,84,2021-05-11,5,оправдан
8799,84,2021-05-11,6,оправдан
8800,140,2021-05-12,1,оправдан
8801,140,2021-05-12,2,оправдан
8802,140,2021-05-12,3,оправдан
8803,140,2021-05-12,4,оправдан
8804,140,2021-05-12,5,оправдан
8805,140,2021-05-12,6,оправдан
8806,140,2021-05-12,7,оправдан
8807,331,2021-05-12,1,оправдан
8808,331,2021-05-12,2,оправдан
8809,331,2021-05-12,3,оправдан
8810,331,2021-05-12,4,оправдан
8811,331,2021-05-12,5,оправдан
8812,331,2021-05-12,6,оправдан
8813,331,2021-05-12,7,оправдан
8814,25,2021-05-12,1,оправдан
8815,25,2021-05-12,2,оправдан
8816,25,2021-05-12,3,оправдан
8817,25,2021-05-12,4,оправдан
8818,25,2021-05-12,5,оправдан
8819,25,2021-05-12,6,оправдан
8820,25,2021-05-12,7,оправдан
8821,340,2021-05-12,1,оправдан
8822,340,2021-05-12,2,оправдан
8823,340,2021-05-12,3,оправдан
8824,340,2021-05-12,4,оправдан
8825,340,2021-05-12,5,оправдан
8826,340,2021-05-12,6,оправдан
8827,340,2021-05-12,7,оправдан
8828,19,2021-05-12,1,оправдан
8829,19,2021-05-12,2,оправдан
8830,19,2021-05-12,3,оправдан
8831,19,2021-05-12,4,оправдан
8832,19,2021-05-12,5,оправдан
8833,19,2021-05-12,6,оправдан
8834,19,2021-05-12,7,оправдан
8835,310,2021-05-12,1,оправдан
8836,310,2021-05-12,2,оправдан
8837,310,2021-05-12,3,оправдан
8838,310,2021-05-12,4,оправдан
8839,310,2021-05-12,5,оправдан
8840,310,2021-05-12,6,оправдан
8841,310,2021-05-12,7,оправдан
8842,172,2021-05-13,1,оправдан
8843,172,2021-05-13,2,оправдан
8844,172,2021-05-13,3,оправдан
8845,172,2021-05-13,4,оправдан
8846,172,2021-05-13,5,оправдан
8847,172,2021-05-13,6,оправдан
8848,172,2021-05-13,7,оправдан
8849,273,2021-05-13,1,оправдан
8850,273,2021-05-13,2,оправдан
8851,273,2021-05-13,3,оправдан
8852,273,2021-05-13,4,оправдан
8853,273,2021-05-13,5,оправдан
8854,273,2021-05-13,6,оправдан
8855,273,2021-05-13,7,оправдан
8856,79,2021-05-13,1,оправдан
8857,79,2021-05-13,2,оправдан
8858,79,2021-05-13,3,оправдан
8859,79,2021-05-13,4,оправдан
8860,79,2021-05-13,5,оправдан
8861,79,2021-05-13,6,оправдан
8862,79,2021-05-13,7,оправдан
8863,11,2021-05-13,1,оправдан
8864,11,2021-05-13,2,оправдан
8865,11,2021-05-13,3,оправдан
8866,11,2021-05-13,4,оправдан
8867,11,2021-05-13,5,оправдан
8868,11,2021-05-13,6,оправдан
8869,11,2021-05-13,7,оправдан
8870,31,2021-05-13,1,оправдан
8871,31,2021-05-13,2,оправдан
8872,31,2021-05-13,3,оправдан
8873,31,2021-05-13,4,оправдан
8874,31,2021-05-13,5,оправдан
8875,31,2021-05-13,6,оправдан
8876,31,2021-05-13,7,оправдан
8877,66,2021-05-13,1,оправдан
8878,66,2021-05-13,2,оправдан
8879,66,2021-05-13,3,оправдан
8880,66,2021-05-13,4,оправдан
8881,66,2021-05-13,5,оправдан
8882,66,2021-05-13,6,оправдан
8883,66,2021-05-13,7,оправдан
8884,326,2021-05-13,1,оправдан
8885,326,2021-05-13,2,оправдан
8886,326,2021-05-13,3,оправдан
8887,326,2021-05-13,4,оправдан
8888,326,2021-05-13,5,оправдан
8889,326,2021-05-13,6,оправдан
8890,326,2021-05-13,7,оправдан
8891,104,2021-05-13,1,оправдан
8892,104,2021-05-13,2,оправдан
8893,104,2021-05-13,3,оправдан
8894,104,2021-05-13,4,оправдан
8895,104,2021-05-13,5,оправдан
8896,104,2021-05-13,6,оправдан
8897,104,2021-05-13,7,оправдан
8898,234,2021-05-13,1,оправдан
8899,234,2021-05-13,2,оправдан
8900,234,2021-05-13,3,оправдан
8901,234,2021-05-13,4,оправдан
8902,234,2021-05-13,5,оправдан
8903,234,2021-05-13,6,оправдан
8904,234,2021-05-13,7,оправдан
8905,269,2021-05-14,1,оправдан
8906,269,2021-05-14,2,оправдан
8907,269,2021-05-14,3,оправдан
8908,269,2021-05-14,4,оправдан
8909,269,2021-05-14,5,оправдан
8910,269,2021-05-14,6,оправдан
8911,269,2021-05-14,7,оправдан
8912,120,2021-05-14,1,оправдан
8913,120,2021-05-14,2,оправдан
8914,120,2021-05-14,3,оправдан
8915,120,2021-05-14,4,оправдан
8916,120,2021-05-14,5,оправдан
8917,120,2021-05-14,6,оправдан
8918,120,2021-05-14,7,оправдан
8919,185,2021-05-14,1,оправдан
8920,185,2021-05-14,2,оправдан
8921,185,2021-05-14,3,оправдан
8922,185,2021-05-14,4,оправдан
8923,185,2021-05-14,5,оправдан
8924,185,2021-05-14,6,оправдан
8925,185,2021-05-14,7,оправдан
8926,259,2021-05-14,1,оправдан
8927,259,2021-05-14,2,оправдан
8928,259,2021-05-14,3,оправдан
8929,259,2021-05-14,4,оправдан
8930,259,2021-05-14,5,оправдан
8931,259,2021-05-14,6,оправдан
8932,259,2021-05-14,7,оправдан
8933,67,2021-05-14,1,оправдан
8934,67,2021-05-14,2,оправдан
8935,67,2021-05-14,3,оправдан
8936,67,2021-05-14,4,оправдан
8937,67,2021-05-14,5,оправдан
8938,67,2021-05-14,6,оправдан
8939,67,2021-05-14,7,оправдан
8940,243,2021-05-14,1,оправдан
8941,243,2021-05-14,2,оправдан
8942,243,2021-05-14,3,оправдан
8943,243,2021-05-14,4,оправдан
8944,243,2021-05-14,5,оправдан
8945,243,2021-05-14,6,оправдан
8946,243,2021-05-14,7,оправдан
8947,11,2021-05-14,1,оправдан
8948,11,2021-05-14,2,оправдан
8949,11,2021-05-14,3,оправдан
8950,11,2021-05-14,4,оправдан
8951,11,2021-05-14,5,оправдан
8952,11,2021-05-14,6,оправдан
8953,11,2021-05-14,7,оправдан
8954,231,2021-05-17,1,оправдан
8955,231,2021-05-17,2,оправдан
8956,231,2021-05-17,3,оправдан
8957,231,2021-05-17,4,оправдан
8958,231,2021-05-17,5,оправдан
8959,231,2021-05-17,6,оправдан
8960,118,2021-05-17,1,оправдан
8961,118,2021-05-17,2,оправдан
8962,118,2021-05-17,3,оправдан
8963,118,2021-05-17,4,оправдан
8964,118,2021-05-17,5,оправдан
8965,118,2021-05-17,6,оправдан
8966,225,2021-05-17,1,оправдан
8967,225,2021-05-17,2,оправдан
8968,225,2021-05-17,3,оправдан
8969,225,2021-05-17,4,оправдан
8970,225,2021-05-17,5,оправдан
8971,225,2021-05-17,6,оправдан
8972,265,2021-05-17,1,оправдан
8973,265,2021-05-17,2,оправдан
8974,265,2021-05-17,3,оправдан
8975,265,2021-05-17,4,оправдан
8976,265,2021-05-17,5,оправдан
8977,265,2021-05-17,6,оправдан
8978,186,2021-05-17,1,оправдан
8979,186,2021-05-17,2,оправдан
8980,186,2021-05-17,3,оправдан
8981,186,2021-05-17,4,оправдан
8982,186,2021-05-17,5,оправдан
8983,186,2021-05-17,6,оправдан
8984,208,2021-05-17,1,оправдан
8985,208,2021-05-17,2,оправдан
8986,208,2021-05-17,3,оправдан
8987,208,2021-05-17,4,оправдан
8988,208,2021-05-17,5,оправдан
8989,208,2021-05-17,6,оправдан
8990,289,2021-05-18,1,оправдан
8991,289,2021-05-18,2,оправдан
8992,289,2021-05-18,3,оправдан
8993,289,2021-05-18,4,оправдан
8994,289,2021-05-18,5,оправдан
8995,289,2021-05-18,6,оправдан
8996,289,2021-05-18,7,оправдан
8997,159,2021-05-18,1,оправдан
8998,159,2021-05-18,2,оправдан
8999,159,2021-05-18,3,оправдан
9000,159,2021-05-18,4,оправдан
9001,159,2021-05-18,5,оправдан
9002,159,2021-05-18,6,оправдан
9003,159,2021-05-18,7,оправдан
9004,195,2021-05-18,1,оправдан
9005,195,2021-05-18,2,оправдан
9006,195,2021-05-18,3,оправдан
9007,195,2021-05-18,4,оправдан
9008,195,2021-05-18,5,оправдан
9009,195,2021-05-18,6,оправдан
9010,195,2021-05-18,7,оправдан
9011,165,2021-05-18,1,оправдан
9012,165,2021-05-18,2,оправдан
9013,165,2021-05-18,3,оправдан
9014,165,2021-05-18,4,оправдан
9015,165,2021-05-18,5,оправдан
9016,165,2021-05-18,6,оправдан
9017,165,2021-05-18,7,оправдан
9018,47,2021-05-19,1,оправдан
9019,47,2021-05-19,2,оправдан
9020,47,2021-05-19,3,оправдан
9021,47,2021-05-19,4,оправдан
9022,47,2021-05-19,5,оправдан
9023,47,2021-05-19,6,оправдан
9024,33,2021-05-19,1,оправдан
9025,33,2021-05-19,2,оправдан
9026,33,2021-05-19,3,оправдан
9027,33,2021-05-19,4,оправдан
9028,33,2021-05-19,5,оправдан
9029,33,2021-05-19,6,оправдан
9030,1,2021-05-19,1,оправдан
9031,1,2021-05-19,2,оправдан
9032,1,2021-05-19,3,оправдан
9033,1,2021-05-19,4,оправдан
9034,1,2021-05-19,5,оправдан
9035,1,2021-05-19,6,оправдан
9036,165,2021-05-19,1,оправдан
9037,165,2021-05-19,2,оправдан
9038,165,2021-05-19,3,оправдан
9039,165,2021-05-19,4,оправдан
9040,165,2021-05-19,5,оправдан
9041,165,2021-05-19,6,оправдан
9042,233,2021-05-19,1,оправдан
9043,233,2021-05-19,2,оправдан
9044,233,2021-05-19,3,оправдан
9045,233,2021-05-19,4,оправдан
9046,233,2021-05-19,5,оправдан
9047,233,2021-05-19,6,оправдан
9048,228,2021-05-19,1,оправдан
9049,228,2021-05-19,2,оправдан
9050,228,2021-05-19,3,оправдан
9051,228,2021-05-19,4,оправдан
9052,228,2021-05-19,5,оправдан
9053,228,2021-05-19,6,оправдан
9054,283,2021-05-19,1,оправдан
9055,283,2021-05-19,2,оправдан
9056,283,2021-05-19,3,оправдан
9057,283,2021-05-19,4,оправдан
9058,283,2021-05-19,5,оправдан
9059,283,2021-05-19,6,оправдан
9060,169,2021-05-19,1,оправдан
9061,169,2021-05-19,2,оправдан
9062,169,2021-05-19,3,оправдан
9063,169,2021-05-19,4,оправдан
9064,169,2021-05-19,5,оправдан
9065,169,2021-05-19,6,оправдан
9066,84,2021-05-19,1,оправдан
9067,84,2021-05-19,2,оправдан
9068,84,2021-05-19,3,оправдан
9069,84,2021-05-19,4,оправдан
9070,84,2021-05-19,5,оправдан
9071,84,2021-05-19,6,оправдан
9072,156,2021-05-19,1,оправдан
9073,156,2021-05-19,2,оправдан
9074,156,2021-05-19,3,оправдан
9075,156,2021-05-19,4,оправдан
9076,156,2021-05-19,5,оправдан
9077,156,2021-05-19,6,оправдан
9078,282,2021-05-20,1,оправдан
9079,282,2021-05-20,2,оправдан
9080,282,2021-05-20,3,оправдан
9081,282,2021-05-20,4,оправдан
9082,282,2021-05-20,5,оправдан
9083,282,2021-05-20,6,оправдан
